date,TEMP,DEWP,SLP,WDSP,MAX,MIN,PRCP,co_24h,no2_24h,o3_24h,pm10_24h,pm25_24h,so2_24h,AQI,TEMP_DIFF,PRCP_BINARY,AQI_lag1,pm25_24h_lag1,pm10_24h_lag1,o3_24h_lag1,co_24h_lag1,no2_24h_lag1,so2_24h_lag1,TEMP_lag1,TEMP_lag2,DEWP_lag1,DEWP_lag2,SLP_lag1,SLP_lag2,WDSP_lag1,WDSP_lag2,MAX_lag1,MAX_lag2,MIN_lag1,MIN_lag2,PRCP_lag1,PRCP_lag2,TEMP_DIFF_lag1,TEMP_DIFF_lag2,PRCP_BINARY_lag1,PRCP_BINARY_lag2
2024-05-05,64.8,38.4,1006.6,12.2,80.1,50.0,0.0,0.1916666666666666,0.0027736842105263,0.0496818181818181,26.875,5.875,0.0,46,30.099999999999994,0,40.0,5.0875,28.45833333333333,0.0435416666666666,0.2041666666666667,0.0055125,0.0,65.6,65.2,25.6,16.0,1007.6,1007.0,12.3,6.8,81.0,81.0,46.9,46.9,0.0,0.0,34.1,34.1,0.0,0.0
2024-05-06,64.1,17.6,1003.5,14.5,80.1,48.0,0.0,0.155,0.0024875,0.0547916666666666,21.818181818181817,2.9909090909090907,0.0,20,32.099999999999994,0,46.0,5.875,26.875,0.0496818181818181,0.1916666666666666,0.0027736842105263,0.0,64.8,65.6,38.4,25.6,1006.6,1007.6,12.2,12.3,80.1,81.0,50.0,46.9,0.0,0.0,30.099999999999994,34.1,0.0,0.0
2024-05-07,59.8,10.9,1006.7,11.8,80.1,41.0,0.0,0.2041666666666667,0.0035749999999999,0.0479166666666666,25.91304347826087,4.178260869565217,0.0,44,39.099999999999994,0,20.0,2.9909090909090907,21.818181818181817,0.0547916666666666,0.155,0.0024875,0.0,64.1,64.8,17.6,38.4,1003.5,1006.6,14.5,12.2,80.1,80.1,48.0,50.0,0.0,0.0,32.099999999999994,30.099999999999994,0.0,0.0
2024-05-08,62.9,13.9,1002.8,11.3,80.1,41.0,0.0,0.1958333333333333,0.0035208333333333,0.0517916666666666,20.5,3.5875,0.0,48,39.099999999999994,0,44.0,4.178260869565217,25.91304347826087,0.0479166666666666,0.2041666666666667,0.0035749999999999,0.0,59.8,64.1,10.9,17.6,1006.7,1003.5,11.8,14.5,80.1,80.1,41.0,48.0,0.0,0.0,39.099999999999994,32.099999999999994,0.0,0.0
2024-05-09,62.8,18.5,1006.7,8.8,77.0,50.0,0.0,0.1473684210526316,0.0033099999999999,0.049,29.45833333333333,4.15,0.0,45,27.0,0,48.0,3.5875,20.5,0.0517916666666666,0.1958333333333333,0.0035208333333333,0.0,62.9,59.8,13.9,10.9,1002.8,1006.7,11.3,11.8,80.1,80.1,41.0,41.0,0.0,0.0,39.099999999999994,39.099999999999994,0.0,0.0
2024-05-10,61.6,34.5,1012.6,21.5,77.0,50.0,0.0,0.1,0.0007791666666666,0.055625,35.57142857142857,4.6875,0.0,53,27.0,0,45.0,4.15,29.45833333333333,0.049,0.1473684210526316,0.0033099999999999,0.0,62.8,62.9,18.5,13.9,1006.7,1002.8,8.8,11.3,77.0,80.1,50.0,41.0,0.0,0.0,27.0,39.099999999999994,0.0,0.0
2024-05-14,69.6,29.8,1008.2,4.6,82.0,50.0,0.0,0.2083333333333333,0.0041421052631578,0.0465454545454545,15.08695652173913,3.4130434782608696,0.0,43,32.0,0,39.0,3.6,11.22222222222222,0.0423749999999999,0.2047619047619047,0.0054666666666666,0.0,64.5,59.1,34.3,37.5,1009.5,1008.2,6.0,7.7,80.1,73.9,42.1,42.1,0.0,0.0,37.99999999999999,31.800000000000004,0.0,0.0
2024-05-15,68.3,32.0,1006.8,6.3,82.0,52.0,0.0,0.1652173913043478,0.0055999999999999,0.050391304347826,16.333333333333332,3.7125,0.0,47,30.0,0,43.0,3.4130434782608696,15.08695652173913,0.0465454545454545,0.2083333333333333,0.0041421052631578,0.0,69.6,64.5,29.8,34.3,1008.2,1009.5,4.6,6.0,82.0,80.1,50.0,42.1,0.0,0.0,32.0,37.99999999999999,0.0,0.0
2024-05-16,60.1,43.0,1008.7,9.3,81.0,48.9,0.0,0.1583333333333333,0.0036166666666666,0.0550833333333333,6.333333333333333,2.6666666666666665,0.0,51,32.1,0,47.0,3.7125,16.333333333333332,0.050391304347826,0.1652173913043478,0.0055999999999999,0.0,68.3,69.6,32.0,29.8,1006.8,1008.2,6.3,4.6,82.0,82.0,52.0,50.0,0.0,0.0,30.0,32.0,0.0,0.0
2024-05-17,63.4,43.2,1009.3,4.0,84.9,48.9,0.06,0.2071428571428571,0.0066642857142857,0.0390714285714285,9.785714285714286,3.2214285714285715,0.0,36,36.00000000000001,1,51.0,2.6666666666666665,6.333333333333333,0.0550833333333333,0.1583333333333333,0.0036166666666666,0.0,60.1,68.3,43.0,32.0,1008.7,1006.8,9.3,6.3,81.0,82.0,48.9,52.0,0.0,0.0,32.1,30.0,0.0,0.0
2024-05-18,72.1,29.5,1008.6,5.5,87.1,50.0,0.0,0.1260869565217391,0.0045739130434782,0.0521739130434782,17.391304347826086,4.195652173913044,0.0,48,37.099999999999994,0,36.0,3.2214285714285715,9.785714285714286,0.0390714285714285,0.2071428571428571,0.0066642857142857,0.0,63.4,60.1,43.2,43.0,1009.3,1008.7,4.0,9.3,84.9,81.0,48.9,48.9,0.06,0.0,36.00000000000001,32.1,1.0,0.0
2024-05-19,73.5,28.7,1008.6,9.3,87.1,55.9,0.0,0.1375,0.0041315789473684,0.0526363636363636,17.0,5.0625,0.0,49,31.199999999999996,0,48.0,4.195652173913044,17.391304347826086,0.0521739130434782,0.1260869565217391,0.0045739130434782,0.0,72.1,63.4,29.5,43.2,1008.6,1009.3,5.5,4.0,87.1,84.9,50.0,48.9,0.0,0.06,37.099999999999994,36.00000000000001,0.0,1.0
2024-05-20,70.9,19.2,1007.1,6.6,84.9,50.0,0.0,0.1333333333333333,0.0036291666666666,0.0517916666666666,27.58333333333333,3.904166666666667,0.0,48,34.900000000000006,0,49.0,5.0625,17.0,0.0526363636363636,0.1375,0.0041315789473684,0.0,73.5,72.1,28.7,29.5,1008.6,1008.6,9.3,5.5,87.1,87.1,55.9,50.0,0.0,0.0,31.199999999999996,37.099999999999994,0.0,0.0
2024-05-21,67.0,25.7,1007.4,11.2,84.0,50.0,0.0,0.1869565217391304,0.0034478260869565,0.051,19.90909090909091,3.809090909090909,0.0,47,34.0,0,48.0,3.904166666666667,27.58333333333333,0.0517916666666666,0.1333333333333333,0.0036291666666666,0.0,70.9,73.5,19.2,28.7,1007.1,1008.6,6.6,9.3,84.9,87.1,50.0,55.9,0.0,0.0,34.900000000000006,31.199999999999996,0.0,0.0
2024-05-22,67.5,23.9,1009.0,9.0,82.9,50.0,0.0,0.1913043478260869,0.0041173913043478,0.053695652173913,19.65217391304348,4.356521739130435,0.0,50,32.900000000000006,0,47.0,3.809090909090909,19.90909090909091,0.051,0.1869565217391304,0.0034478260869565,0.0,67.0,70.9,25.7,19.2,1007.4,1007.1,11.2,6.6,84.0,84.9,50.0,50.0,0.0,0.0,34.0,34.900000000000006,0.0,0.0
2024-05-23,70.4,12.2,1005.8,9.4,84.0,51.1,0.0,0.2043478260869565,0.0028826086956521,0.063695652173913,22.782608695652176,5.034782608695652,0.0,79,32.9,0,50.0,4.356521739130435,19.65217391304348,0.053695652173913,0.1913043478260869,0.0041173913043478,0.0,67.5,67.0,23.9,25.7,1009.0,1007.4,9.0,11.2,82.9,84.0,50.0,50.0,0.0,0.0,32.900000000000006,34.0,0.0,0.0
2024-05-24,70.4,15.9,1006.2,9.8,84.9,51.1,0.0,0.2041666666666667,0.0039208333333333,0.0562083333333333,24.416666666666668,5.279166666666667,0.0,55,33.800000000000004,0,79.0,5.034782608695652,22.782608695652176,0.063695652173913,0.2043478260869565,0.0028826086956521,0.0,70.4,67.5,12.2,23.9,1005.8,1009.0,9.4,9.0,84.0,82.9,51.1,50.0,0.0,0.0,32.9,32.900000000000006,0.0,0.0
2024-05-25,72.2,15.7,1004.4,8.8,84.9,52.0,0.0,0.15,0.0035625,0.0504999999999999,29.291666666666668,6.020833333333333,0.0,47,32.900000000000006,0,55.0,5.279166666666667,24.416666666666668,0.0562083333333333,0.2041666666666667,0.0039208333333333,0.0,70.4,70.4,15.9,12.2,1006.2,1005.8,9.8,9.4,84.9,84.0,51.1,51.1,0.0,0.0,33.800000000000004,32.9,0.0,0.0
2024-05-26,70.4,24.6,1007.9,10.6,84.9,54.0,0.0,0.175,0.0019083333333333,0.0511666666666666,14.75,3.0416666666666665,0.0,47,30.900000000000006,0,47.0,6.020833333333333,29.291666666666668,0.0504999999999999,0.15,0.0035625,0.0,72.2,70.4,15.7,15.9,1004.4,1006.2,8.8,9.8,84.9,84.9,52.0,51.1,0.0,0.0,32.900000000000006,33.800000000000004,0.0,0.0
2024-05-27,71.9,24.4,1012.5,4.9,87.1,54.0,0.0,0.1833333333333333,0.0034473684210526,0.0483181818181818,14.666666666666666,3.9958333333333336,0.0,45,33.099999999999994,0,47.0,3.0416666666666665,14.75,0.0511666666666666,0.175,0.0019083333333333,0.0,70.4,72.2,24.6,15.7,1007.9,1004.4,10.6,8.8,84.9,84.9,54.0,52.0,0.0,0.0,30.900000000000006,32.900000000000006,0.0,0.0
2024-05-28,75.3,19.0,1011.8,5.3,90.0,54.0,0.0,0.1809523809523809,0.0049749999999999,0.0480833333333333,28.45833333333333,4.070833333333334,0.0,45,36.0,0,45.0,3.9958333333333336,14.666666666666666,0.0483181818181818,0.1833333333333333,0.0034473684210526,0.0,71.9,70.4,24.4,24.6,1012.5,1007.9,4.9,10.6,87.1,84.9,54.0,54.0,0.0,0.0,33.099999999999994,30.900000000000006,0.0,0.0
2024-05-29,73.4,41.4,1012.0,14.1,90.0,57.0,0.0,0.1875,0.0028125,0.0562916666666666,34.458333333333336,7.304166666666667,0.0,55,33.0,0,45.0,4.070833333333334,28.45833333333333,0.0480833333333333,0.1809523809523809,0.0049749999999999,0.0,75.3,71.9,19.0,24.4,1011.8,1012.5,5.3,4.9,90.0,87.1,54.0,54.0,0.0,0.0,36.0,33.099999999999994,0.0,0.0
2024-05-30,75.7,27.2,1008.8,5.5,88.0,57.0,0.0,0.1708333333333333,0.0066708333333333,0.052875,24.5,4.191666666666666,0.0,49,31.0,0,55.0,7.304166666666667,34.458333333333336,0.0562916666666666,0.1875,0.0028125,0.0,73.4,75.3,41.4,19.0,1012.0,1011.8,14.1,5.3,90.0,90.0,57.0,54.0,0.0,0.0,33.0,36.0,0.0,0.0
2024-05-31,76.4,32.0,1008.0,8.3,90.0,57.0,0.0,0.1666666666666666,0.0059583333333333,0.052,29.416666666666668,6.320833333333333,0.0,48,33.0,0,49.0,4.191666666666666,24.5,0.052875,0.1708333333333333,0.0066708333333333,0.0,75.7,73.4,27.2,41.4,1008.8,1012.0,5.5,14.1,88.0,90.0,57.0,57.0,0.0,0.0,31.0,33.0,0.0,0.0
2024-06-01,77.0,32.5,1007.6,10.8,90.0,63.0,0.0,0.1391304347826087,0.0034695652173913,0.0588695652173913,28.0,5.266666666666667,0.0,64,27.0,0,48.0,6.320833333333333,29.416666666666668,0.052,0.1666666666666666,0.0059583333333333,0.0,76.4,75.7,32.0,27.2,1008.0,1008.8,8.3,5.5,90.0,88.0,57.0,57.0,0.0,0.0,33.0,31.0,0.0,0.0
2024-06-02,77.5,16.6,1005.9,7.9,91.0,63.0,0.0,0.1782608695652174,0.0028652173913043,0.0583043478260869,19.45833333333333,3.983333333333333,0.0,62,28.0,0,64.0,5.266666666666667,28.0,0.0588695652173913,0.1391304347826087,0.0034695652173913,0.0,77.0,76.4,32.5,32.0,1007.6,1008.0,10.8,8.3,90.0,90.0,63.0,57.0,0.0,0.0,27.0,33.0,0.0,0.0
2024-06-03,75.7,15.3,1005.5,7.0,91.0,59.0,0.0,0.2,0.0039499999999999,0.0589411764705882,17.894736842105264,3.657894736842105,0.0,64,32.0,0,62.0,3.983333333333333,19.45833333333333,0.0583043478260869,0.1782608695652174,0.0028652173913043,0.0,77.5,77.0,16.6,32.5,1005.9,1007.6,7.9,10.8,91.0,90.0,63.0,63.0,0.0,0.0,28.0,27.0,0.0,0.0
2024-06-04,79.8,25.6,1003.2,8.0,93.0,59.0,0.0,0.1869565217391304,0.0036869565217391,0.0469565217391304,26.285714285714285,4.728571428571429,0.0,43,34.0,0,64.0,3.657894736842105,17.894736842105264,0.0589411764705882,0.2,0.0039499999999999,0.0,75.7,77.5,15.3,16.6,1005.5,1005.9,7.0,7.9,91.0,91.0,59.0,63.0,0.0,0.0,32.0,28.0,0.0,0.0
2024-06-05,81.0,36.0,1007.1,7.2,95.0,62.1,0.0,0.1541666666666666,0.0052708333333333,0.0456666666666666,20.041666666666668,4.1375,0.0,42,32.9,0,43.0,4.728571428571429,26.285714285714285,0.0469565217391304,0.1869565217391304,0.0036869565217391,0.0,79.8,75.7,25.6,15.3,1003.2,1005.5,8.0,7.0,93.0,91.0,59.0,59.0,0.0,0.0,34.0,32.0,0.0,0.0
2024-06-06,83.5,27.7,1008.1,4.8,100.0,61.0,0.0,0.1375,0.0045208333333333,0.043125,15.708333333333334,2.841666666666667,0.0,40,39.0,0,42.0,4.1375,20.041666666666668,0.0456666666666666,0.1541666666666666,0.0052708333333333,0.0,81.0,79.8,36.0,25.6,1007.1,1003.2,7.2,8.0,95.0,93.0,62.1,59.0,0.0,0.0,32.9,34.0,0.0,0.0
2024-06-07,85.5,37.8,1006.8,11.0,100.0,61.0,0.0,0.1708333333333333,0.0052541666666666,0.0507083333333333,50.75,8.4375,0.0,47,39.0,0,40.0,2.841666666666667,15.708333333333334,0.043125,0.1375,0.0045208333333333,0.0,83.5,81.0,27.7,36.0,1008.1,1007.1,4.8,7.2,100.0,95.0,61.0,62.1,0.0,0.0,39.0,32.9,0.0,0.0
2024-06-08,81.6,37.0,1007.5,5.5,100.0,68.0,0.0,0.1958333333333333,0.0068791666666666,0.0404166666666666,22.041666666666668,5.170833333333333,0.0,37,32.0,0,47.0,8.4375,50.75,0.0507083333333333,0.1708333333333333,0.0052541666666666,0.0,85.5,83.5,37.8,27.7,1006.8,1008.1,11.0,4.8,100.0,100.0,61.0,61.0,0.0,0.0,39.0,39.0,0.0,0.0
2024-06-09,81.8,34.5,1007.0,8.4,97.0,68.0,0.0,0.1583333333333333,0.0027736842105263,0.0484999999999999,20.5,5.241666666666666,0.0,45,29.0,0,37.0,5.170833333333333,22.041666666666668,0.0404166666666666,0.1958333333333333,0.0068791666666666,0.0,81.6,85.5,37.0,37.8,1007.5,1006.8,5.5,11.0,100.0,100.0,68.0,61.0,0.0,0.0,32.0,39.0,0.0,0.0
2024-06-10,65.4,53.6,1014.2,8.3,89.1,59.0,0.01,0.1619047619047619,0.0036181818181818,0.0434166666666666,10.416666666666666,4.504166666666666,0.0,40,30.099999999999994,1,45.0,5.241666666666666,20.5,0.0484999999999999,0.1583333333333333,0.0027736842105263,0.0,81.8,81.6,34.5,37.0,1007.0,1007.5,8.4,5.5,97.0,100.0,68.0,68.0,0.0,0.0,29.0,32.0,0.0,0.0
2024-06-11,72.3,50.7,1013.0,4.2,91.9,59.0,0.18,0.1333333333333333,0.004325,0.0288333333333333,11.75,4.145833333333333,0.0,27,32.900000000000006,1,40.0,4.504166666666666,10.416666666666666,0.0434166666666666,0.1619047619047619,0.0036181818181818,0.0,65.4,81.8,53.6,34.5,1014.2,1007.0,8.3,8.4,89.1,97.0,59.0,68.0,0.01,0.0,30.099999999999994,29.0,1.0,0.0
2024-06-12,79.3,45.9,1011.7,5.5,99.0,62.1,0.0,0.1368421052631579,0.0054210526315789,0.059,17.42105263157895,4.968421052631578,0.0,64,36.9,0,27.0,4.145833333333333,11.75,0.0288333333333333,0.1333333333333333,0.004325,0.0,72.3,65.4,50.7,53.6,1013.0,1014.2,4.2,8.3,91.9,89.1,59.0,59.0,0.18,0.01,32.900000000000006,30.099999999999994,1.0,1.0
2024-06-13,86.5,31.1,1009.9,4.6,100.9,63.0,0.0,0.1347826086956521,0.0076,0.0481739130434782,26.608695652173918,7.104347826086957,0.0,45,37.900000000000006,0,64.0,4.968421052631578,17.42105263157895,0.059,0.1368421052631579,0.0054210526315789,0.0,79.3,72.3,45.9,50.7,1011.7,1013.0,5.5,4.2,99.0,91.9,62.1,59.0,0.0,0.18,36.9,32.900000000000006,0.0,1.0
2024-06-14,82.5,38.7,1010.3,12.1,100.9,66.9,0.0,0.119047619047619,0.0032619047619047,0.0536666666666666,33.666666666666664,7.020833333333333,0.0,50,34.0,0,45.0,7.104347826086957,26.608695652173918,0.0481739130434782,0.1347826086956521,0.0076,0.0,86.5,79.3,31.1,45.9,1009.9,1011.7,4.6,5.5,100.9,99.0,63.0,62.1,0.0,0.0,37.900000000000006,36.9,0.0,0.0
2024-06-15,70.3,49.7,1011.4,7.7,93.0,57.0,0.01,0.15,0.0037874999999999,0.051125,16.083333333333332,6.891666666666667,0.0,47,36.0,1,50.0,7.020833333333333,33.666666666666664,0.0536666666666666,0.119047619047619,0.0032619047619047,0.0,82.5,86.5,38.7,31.1,1010.3,1009.9,12.1,4.6,100.9,100.9,66.9,63.0,0.0,0.0,34.0,37.900000000000006,0.0,0.0
2024-06-16,81.5,36.4,1004.4,4.3,97.0,57.0,0.0,0.1791666666666666,0.0049368421052631,0.0493636363636363,24.08333333333333,8.304166666666667,0.0,46,40.0,0,47.0,6.891666666666667,16.083333333333332,0.051125,0.15,0.0037874999999999,0.0,70.3,82.5,49.7,38.7,1011.4,1010.3,7.7,12.1,93.0,100.9,57.0,66.9,0.01,0.0,36.0,34.0,1.0,0.0
2024-06-17,83.6,24.4,1013.7,5.8,97.0,64.9,0.0,0.115,0.004625,0.0468571428571428,24.5,5.3125,0.0,43,32.099999999999994,0,46.0,8.304166666666667,24.08333333333333,0.0493636363636363,0.1791666666666666,0.0049368421052631,0.0,81.5,70.3,36.4,49.7,1004.4,1011.4,4.3,7.7,97.0,93.0,57.0,57.0,0.0,0.01,40.0,36.0,0.0,1.0
2024-06-18,82.4,25.1,999.8,8.5,97.0,64.0,0.0,0.1304347826086956,0.0024608695652173,0.0515652173913043,22.38095238095238,4.704761904761905,0.0,48,33.0,0,43.0,5.3125,24.5,0.0468571428571428,0.115,0.004625,0.0,83.6,81.5,24.4,36.4,1013.7,1004.4,5.8,4.3,97.0,97.0,64.9,57.0,0.0,0.0,32.099999999999994,40.0,0.0,0.0
2024-06-19,80.4,36.4,1005.6,13.3,93.0,64.0,0.0,0.1785714285714285,0.0052214285714285,0.0405,33.09090909090909,5.9363636363636365,0.0,38,29.0,0,48.0,4.704761904761905,22.38095238095238,0.0515652173913043,0.1304347826086956,0.0024608695652173,0.0,82.4,83.6,25.1,24.4,999.8,1013.7,8.5,5.8,97.0,97.0,64.0,64.9,0.0,0.0,33.0,32.099999999999994,0.0,0.0
2024-06-20,77.1,55.8,1012.5,19.8,91.0,64.9,0.0,0.1260869565217391,0.0008826086956521,0.0375217391304347,18.08695652173913,4.604347826086957,0.0,35,26.099999999999994,0,38.0,5.9363636363636365,33.09090909090909,0.0405,0.1785714285714285,0.0052214285714285,0.0,80.4,82.4,36.4,25.1,1005.6,999.8,13.3,8.5,93.0,97.0,64.0,64.0,0.0,0.0,29.0,33.0,0.0,0.0
2024-06-21,75.6,57.6,1013.9,14.1,90.0,70.0,0.0,0.1565217391304348,0.0021739130434782,0.0300869565217391,12.521739130434783,2.8521739130434782,0.0,28,20.0,0,35.0,4.604347826086957,18.08695652173913,0.0375217391304347,0.1260869565217391,0.0008826086956521,0.0,77.1,80.4,55.8,36.4,1012.5,1005.6,19.8,13.3,91.0,93.0,64.9,64.0,0.0,0.0,26.099999999999994,29.0,0.0,0.0
2024-06-22,71.2,60.3,1016.1,5.8,82.9,64.0,0.13,0.1708333333333333,0.0045083333333333,0.0367916666666666,8.75,2.983333333333333,0.0,34,18.900000000000006,1,28.0,2.8521739130434782,12.521739130434783,0.0300869565217391,0.1565217391304348,0.0021739130434782,0.0,75.6,77.1,57.6,55.8,1013.9,1012.5,14.1,19.8,90.0,91.0,70.0,64.9,0.0,0.0,20.0,26.099999999999994,0.0,0.0
2024-06-23,75.2,58.0,1015.2,4.9,88.0,64.0,0.15,0.175,0.0067157894736842,0.0333636363636363,13.208333333333334,4.0625,0.0,31,24.0,1,34.0,2.983333333333333,8.75,0.0367916666666666,0.1708333333333333,0.0045083333333333,0.0,71.2,75.6,60.3,57.6,1016.1,1013.9,5.8,14.1,82.9,90.0,64.0,70.0,0.13,0.0,18.900000000000006,20.0,1.0,0.0
2024-06-24,81.3,52.8,1011.5,5.3,95.0,68.0,0.0,0.1285714285714286,0.0040130434782608,0.0449,12.26086956521739,3.1869565217391305,0.0,42,27.0,0,31.0,4.0625,13.208333333333334,0.0333636363636363,0.175,0.0067157894736842,0.0,75.2,71.2,58.0,60.3,1015.2,1016.1,4.9,5.8,88.0,82.9,64.0,64.0,0.15,0.13,24.0,18.900000000000006,1.0,1.0
2024-06-25,80.3,56.0,1010.1,4.2,100.0,70.0,0.2,0.15,0.0067833333333333,0.0383529411764705,14.125,3.3166666666666664,0.0,36,30.0,1,42.0,3.1869565217391305,12.26086956521739,0.0449,0.1285714285714286,0.0040130434782608,0.0,81.3,75.2,52.8,58.0,1011.5,1015.2,5.3,4.9,95.0,88.0,68.0,64.0,0.0,0.15,27.0,24.0,0.0,1.0
2024-06-26,85.9,50.8,1009.1,5.1,100.0,70.0,0.0,0.1083333333333333,0.0045291666666666,0.0455833333333333,18.166666666666668,3.758333333333333,0.0,42,30.0,0,36.0,3.3166666666666664,14.125,0.0383529411764705,0.15,0.0067833333333333,0.0,80.3,81.3,56.0,52.8,1010.1,1011.5,4.2,5.3,100.0,95.0,70.0,68.0,0.2,0.0,30.0,27.0,1.0,0.0
2024-06-27,80.3,57.0,1009.3,8.1,100.0,69.1,0.02,0.1,0.0027142857142857,0.0384285714285714,10.857142857142858,3.2857142857142856,0.0,36,30.900000000000006,1,42.0,3.758333333333333,18.166666666666668,0.0455833333333333,0.1083333333333333,0.0045291666666666,0.0,85.9,80.3,50.8,56.0,1009.1,1010.1,5.1,4.2,100.0,100.0,70.0,70.0,0.0,0.2,30.0,30.0,0.0,1.0
2024-06-28,74.3,58.1,1009.1,4.7,91.9,64.0,0.01,0.1869565217391304,0.0045043478260869,0.0439130434782608,11.869565217391305,3.4695652173913043,0.0,41,27.900000000000006,1,36.0,3.2857142857142856,10.857142857142858,0.0384285714285714,0.1,0.0027142857142857,0.0,80.3,85.9,57.0,50.8,1009.3,1009.1,8.1,5.1,100.0,100.0,69.1,70.0,0.02,0.0,30.900000000000006,30.0,1.0,0.0
2024-06-29,81.6,48.8,1009.4,5.8,97.0,64.0,0.0,0.17,0.00355,0.04355,40.65,10.06,0.0,53,33.0,0,41.0,3.4695652173913043,11.869565217391305,0.0439130434782608,0.1869565217391304,0.0045043478260869,0.0,74.3,80.3,58.1,57.0,1009.1,1009.3,4.7,8.1,91.9,100.0,64.0,69.1,0.01,0.02,27.900000000000006,30.900000000000006,1.0,1.0
2024-07-01,79.3,56.7,1013.4,8.7,91.9,66.0,0.01,0.2,0.0030411764705882,0.0520666666666666,61.625,15.71875,0.0,63,25.900000000000006,1,53.0,10.06,40.65,0.04355,0.17,0.00355,0.0,81.6,74.3,48.8,58.1,1009.4,1009.1,5.8,4.7,97.0,91.9,64.0,64.0,0.0,0.01,33.0,27.900000000000006,0.0,1.0
2024-07-02,73.3,59.1,1012.4,4.7,90.0,64.0,0.04,0.1428571428571428,0.0042458333333333,0.0522083333333333,65.0,23.700000000000003,0.0,78,26.0,1,63.0,15.71875,61.625,0.0520666666666666,0.2,0.0030411764705882,0.0,79.3,81.6,56.7,48.8,1013.4,1009.4,8.7,5.8,91.9,97.0,66.0,64.0,0.01,0.0,25.900000000000006,33.0,1.0,0.0
2024-07-03,72.4,58.1,1013.0,6.4,91.9,62.1,0.07,0.15,0.0059333333333333,0.046375,15.23076923076923,3.892307692307692,0.0,43,29.800000000000004,1,78.0,23.700000000000003,65.0,0.0522083333333333,0.1428571428571428,0.0042458333333333,0.0,73.3,79.3,59.1,56.7,1012.4,1013.4,4.7,8.7,90.0,91.9,64.0,66.0,0.04,0.01,26.0,25.900000000000006,1.0,1.0
2024-07-04,82.2,47.4,1011.0,5.9,97.0,62.1,0.0,0.1791666666666666,0.0053624999999999,0.0482083333333333,28.541666666666668,7.365217391304348,0.0,45,34.9,0,43.0,3.892307692307692,15.23076923076923,0.046375,0.15,0.0059333333333333,0.0,72.4,73.3,58.1,59.1,1013.0,1012.4,6.4,4.7,91.9,90.0,62.1,64.0,0.07,0.04,29.800000000000004,26.0,1.0,1.0
2024-07-05,81.3,42.8,1011.8,10.6,97.0,66.0,0.0,0.1941176470588235,0.0046823529411764,0.0507647058823529,24.764705882352946,7.0588235294117645,0.0,47,31.0,0,45.0,7.365217391304348,28.541666666666668,0.0482083333333333,0.1791666666666666,0.0053624999999999,0.0,82.2,72.4,47.4,58.1,1011.0,1013.0,5.9,6.4,97.0,91.9,62.1,62.1,0.0,0.07,34.9,29.800000000000004,0.0,1.0
2024-07-06,78.7,49.5,1012.2,8.5,93.9,66.0,0.0,0.1347826086956521,0.0043391304347826,0.0496521739130434,21.39130434782609,4.543478260869565,0.0,46,27.900000000000006,0,47.0,7.0588235294117645,24.764705882352946,0.0507647058823529,0.1941176470588235,0.0046823529411764,0.0,81.3,82.2,42.8,47.4,1011.8,1011.0,10.6,5.9,97.0,97.0,66.0,62.1,0.0,0.0,31.0,34.9,0.0,0.0
2024-07-07,80.6,25.0,1008.8,5.5,98.1,61.0,0.0,0.1916666666666666,0.0039473684210526,0.0471818181818181,20.666666666666668,4.845833333333333,0.0,44,37.099999999999994,0,46.0,4.543478260869565,21.39130434782609,0.0496521739130434,0.1347826086956521,0.0043391304347826,0.0,78.7,81.3,49.5,42.8,1012.2,1011.8,8.5,10.6,93.9,97.0,66.0,66.0,0.0,0.0,27.900000000000006,31.0,0.0,0.0
2024-07-08,78.4,46.5,1009.4,17.7,98.1,61.0,0.0,0.105,0.0012749999999999,0.0575217391304347,20.95833333333333,4.554166666666666,0.0,59,37.099999999999994,0,44.0,4.845833333333333,20.666666666666668,0.0471818181818181,0.1916666666666666,0.0039473684210526,0.0,80.6,78.7,25.0,49.5,1008.8,1012.2,5.5,8.5,98.1,93.9,61.0,66.0,0.0,0.0,37.099999999999994,27.900000000000006,0.0,0.0
2024-07-09,76.0,49.5,1013.5,8.7,93.0,62.6,0.0,0.1875,0.0038916666666666,0.0590833333333333,25.041666666666668,5.125,0.0,64,30.4,0,59.0,4.554166666666666,20.95833333333333,0.0575217391304347,0.105,0.0012749999999999,0.0,78.4,80.6,46.5,25.0,1009.4,1008.8,17.7,5.5,98.1,98.1,61.0,61.0,0.0,0.0,37.099999999999994,37.099999999999994,0.0,0.0
2024-07-10,79.9,46.0,1013.6,7.4,95.0,64.0,0.0,0.1541666666666666,0.0024916666666666,0.067125,17.958333333333332,4.216666666666667,0.0,91,31.0,0,64.0,5.125,25.041666666666668,0.0590833333333333,0.1875,0.0038916666666666,0.0,76.0,78.4,49.5,46.5,1013.5,1009.4,8.7,17.7,93.0,98.1,62.6,61.0,0.0,0.0,30.4,37.099999999999994,0.0,0.0
2024-07-11,80.6,48.0,1014.0,7.1,95.0,66.9,0.06,0.175,0.0053208333333333,0.055375,19.75,4.779166666666667,0.0,52,28.099999999999994,1,91.0,4.216666666666667,17.958333333333332,0.067125,0.1541666666666666,0.0024916666666666,0.0,79.9,76.0,46.0,49.5,1013.6,1013.5,7.4,8.7,95.0,93.0,64.0,62.6,0.0,0.0,31.0,30.4,0.0,0.0
