date,co_24h,no2_24h,o3_24h,pm10_24h,pm25_24h,so2_24h,AQI
2024-07-15,0.1523809523809524,0.011974999999999993,0.04791666666666666,33.833333333333336,9.6,0.0,52
2024-07-16,0.12083333333333335,0.0020833333333333333,0.05466666666666667,31.416666666666668,8.070833333333333,0.0,45
2024-07-17,0.11666666666666668,0.0025647058823529295,0.058291666666666665,25.25,6.241666666666667,0.0,62
2024-07-18,0.18181818181818182,0.0024636363636363636,0.05885,15.590909090909092,4.963636363636364,0.0,64
2024-07-19,0.1565217391304348,0.00285,0.05565217391304348,14.521739130434783,4.543478260869565,0.0,53
2024-07-20,0.17083333333333336,0.0026199999999999947,0.05241666666666667,12.791666666666666,4.5625,0.0,49
2024-07-21,0.19166666666666668,0.0022499999999999955,0.05445454545454545,11.25,4.875,0.0,27
2024-07-22,0.17083333333333336,0.0025478260869565175,0.05541666666666667,12.125,5.095833333333333,0.0,52
2024-07-23,0.185,0.0024444444444444336,0.06216666666666667,22.727272727272727,11.831818181818182,0.0,74
2024-07-24,0.17500000000000002,0.004304166666666662,0.06004166666666667,31.583333333333332,15.804166666666667,0.0,67
2024-07-25,0.15,0.0037166666666666667,0.06004166666666667,28.227272727272727,12.822727272727274,0.0,67
2024-07-26,0.12307692307692308,0.0011615384615384617,0.05720833333333333,19.291666666666668,7.8875,0.0,58
2024-07-27,0.17083333333333336,0.0024333333333333334,0.052875,12.75,5.6875,0.0,49
2024-07-28,0.16666666666666666,0.0017933333333333334,0.05631818181818182,17.25,6.754166666666666,0.0,55
2024-07-29,0.12105263157894738,0.003339130434782604,0.04920833333333333,21.666666666666668,7.091666666666666,0.0,46
2024-07-30,0.15416666666666667,0.003841666666666667,0.04986363636363636,16.608695652173914,6.326086956521739,0.0,46
2024-07-31,0.17727272727272728,0.00431428571428571,0.049272727272727274,22.363636363636363,6.786363636363637,0.0,46
2024-08-01,0.14782608695652175,0.004105263157894737,0.058739130434782606,25.09090909090909,5.2,0.0,63
2024-08-02,0.14347826086956522,0.0024454545454545454,0.057761904761904764,17.08695652173913,4.395652173913043,0.0,60
2024-08-03,0.1375,0.0019958333333333334,0.05579166666666666,13.958333333333334,3.9625,0.0,54
2024-08-04,0.17500000000000002,0.0023,0.057125,16.166666666666668,5.416666666666667,0.0,58
2024-08-05,0.16666666666666666,0.0023083333333333332,0.054375,31.375,7.554166666666667,0.0,42
2024-08-06,0.18333333333333335,0.0064041666666666665,0.05272727272727273,31.59090909090909,6.795454545454546,0.00019999999999999998,49
2024-08-07,0.13,0.00491304347826087,0.049499999999999995,24.291666666666668,5.229166666666667,0.0002416666666666667,46
2024-08-08,0.19583333333333333,0.001689473684210526,0.059541666666666666,16.375,4.045833333333333,0.00020833333333333335,66
