"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72365023050","2024-06-29","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.6","24","  48.8","24","1009.4","24","838.1","24"," 10.0","24","  5.8","24"," 17.1"," 25.1","  97.0"," ","  64.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-30","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.2","24","  61.3","24","1016.3","18","843.1","24","  9.6","24","  9.8","24"," 34.0"," 62.9","  97.0"," ","  62.1"," "," 1.49","G","999.9","010010"
"72365023050","2024-07-01","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  79.3","24","  56.7","24","1013.4","20","841.1","24"," 10.0","24","  8.7","24"," 19.0"," 33.0","  91.9"," ","  66.0"," "," 0.01","G","999.9","010010"
"72365023050","2024-07-02","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.3","24","  59.1","24","1012.4","24","839.4","24","  9.9","24","  4.7","24"," 19.0"," 27.0","  90.0"," ","  64.0"," "," 0.04","G","999.9","010000"
"72365023050","2024-07-03","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  72.4","24","  58.1","24","1013.0","23","839.8","24","  9.7","24","  6.4","24"," 22.9"," 34.0","  91.9"," ","  62.1"," "," 0.07","G","999.9","010010"
"72365023050","2024-07-04","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  82.2","24","  47.4","24","1011.0","24","839.4","24"," 10.0","24","  5.9","24"," 18.1"," 26.0","  97.0"," ","  62.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-05","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.3","24","  42.8","24","1011.8","24","840.3","24","  9.8","24"," 10.6","24"," 22.0"," 33.0","  97.0"," ","  66.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-06","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.7","24","  49.5","22","1012.2","24","840.2","24"," 10.0","24","  8.5","24"," 21.0"," 31.1","  93.9"," ","  66.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-07","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  80.6","24","  25.0","24","1008.8","24","837.7","24"," 10.0","24","  5.5","24"," 15.0"," 22.9","  98.1"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-08","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.4","24","  46.5","24","1009.4","24","838.0","24","  9.6","24"," 17.7","24"," 31.1"," 42.9","  98.1"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-09","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  76.0","24","  49.5","24","1013.5","20","840.8","24"," 10.0","24","  8.7","24"," 22.9"," 28.9","  93.0","*","  62.6","*"," 0.00","G","999.9","000000"
"72365023050","2024-07-10","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  79.9","24","  46.0","24","1013.6","24","841.4","24"," 10.0","24","  7.4","24"," 22.0"," 31.1","  95.0"," ","  64.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-11","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  80.6","24","  48.0","24","1014.0","24","842.0","24"," 10.0","24","  7.1","24"," 20.0"," 29.9","  95.0"," ","  66.9"," "," 0.06","G","999.9","010010"
"72365023050","2024-07-12","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.8","24","  45.7","24","1014.1","23","842.0","24"," 10.0","24","  4.3","24"," 22.9"," 35.0","  95.0"," ","  66.9"," "," 0.02","G","999.9","010000"
"72365023050","2024-07-13","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  79.1","24","  48.8","24","1015.8","23","843.2","24"," 10.0","24","  5.4","24"," 26.0"," 39.0","  96.1"," ","  64.9"," "," 0.08","G","999.9","010010"
"72365023050","2024-07-14","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  84.9","24","  42.8","24","1014.8","24","843.0","24"," 10.0","24","  4.6","24"," 12.0"," 15.0","  98.1"," ","  64.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-15","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  85.1","24","  39.8","24","1012.4","24","841.1","24","  9.9","24","  3.8","24","  8.0","999.9","  99.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-16","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  87.1","24","  41.3","24","1009.2","24","838.7","24"," 10.0","24","  5.1","24"," 15.9"," 27.0","  99.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-17","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  84.9","24","  47.5","24","1011.6","24","840.6","24"," 10.0","24"," 12.0","24"," 33.0"," 46.0","  99.0"," ","  71.1"," "," 0.00","G","999.9","010010"
"72365023050","2024-07-18","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.6","24","  56.7","24","1017.3","23","844.3","24","  9.9","24","  7.7","24"," 28.9"," 35.0","  96.1"," ","  66.9"," "," 0.24","G","999.9","010010"
"72365023050","2024-07-19","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.4","24","  55.0","24","1016.2","23","843.5","24"," 10.0","24","  5.9","24"," 27.0"," 39.0","  95.0"," ","  64.9"," "," 0.00","G","999.9","010010"
"72365023050","2024-07-20","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  79.7","24","  54.5","24","1014.7","23","842.2","24"," 10.0","24","  8.5","24"," 38.1"," 45.1","  95.0"," ","  64.9"," "," 0.00","G","999.9","010010"
"72365023050","2024-07-21","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.4","24","  57.8","24","1016.8","20","843.3","24","  9.8","24","  9.5","24"," 38.1"," 41.0","  91.9"," ","  66.0"," "," 0.20","G","999.9","010010"
"72365023050","2024-07-22","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.7","24","  55.1","24","1016.7","23","842.7","24","  9.9","24","  8.9","24"," 35.0"," 49.9","  86.0"," ","  62.1"," "," 0.12","G","999.9","010010"
"72365023050","2024-07-23","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  74.9","24","  51.7","24","1016.3","24","842.8","24"," 10.0","24","  7.1","24"," 19.0"," 22.9","  89.6","*","  66.0","*"," 0.00","G","999.9","000000"
"72365023050","2024-07-24","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.5","24","  49.1","24","1017.6","22","844.5","24","  9.8","24","  6.8","24"," 28.0"," 42.0","  93.9"," ","  64.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-07-25","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.3","24","  54.0","24","1018.0","22","844.9","24","  9.7","24","  7.2","24"," 34.0"," 44.1","  93.9"," ","  66.0"," "," 0.20","G","999.9","010010"
"72365023050","2024-07-26","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.9","24","  53.4","24","1013.6","24","841.3","24","  9.8","24","  6.8","24"," 24.1"," 25.1","  93.0"," ","  64.9"," "," 0.00","G","999.9","000010"
"72365023050","2024-07-27","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  74.0","24","  58.3","24","1010.6","22","838.7","24","  9.6","24","  6.6","24"," 26.0"," 36.9","  93.0"," ","  64.0"," "," 0.46","G","999.9","010010"
"72365023050","2024-07-28","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.8","24","  55.1","24","1009.0","23","837.8","24"," 10.0","24","  5.9","24"," 15.9"," 21.0","  96.1"," ","  64.0"," "," 0.00","G","999.9","010010"
"72365023050","2024-07-29","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  84.9","24","  50.0","24","1010.5","22","839.4","24"," 10.0","24","  6.1","24"," 20.0"," 26.0","  96.1"," ","  69.1"," "," 0.00","G","999.9","000010"
"72365023050","2024-07-30","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.0","24","  53.3","24","1011.1","24","839.6","24"," 10.0","24","  5.2","24"," 15.9"," 22.0","  96.1"," ","  69.1"," "," 0.00","G","999.9","010000"
"72365023050","2024-07-31","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  84.9","24","  47.5","24","1009.3","24","838.4","24"," 10.0","24","  5.3","24"," 13.0","999.9","  99.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-01","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  85.8","24","  50.2","24","1012.6","24","841.4","24"," 10.0","24","  7.0","24"," 15.0"," 25.1","  99.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-02","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  80.7","24","  54.8","24","1018.4","21","845.7","24"," 10.0","24","  8.6","24"," 28.0"," 39.0","  98.1"," ","  70.0"," "," 0.00","G","999.9","010010"
"72365023050","2024-08-03","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  80.5","24","  54.3","24","1016.7","24","844.2","24"," 10.0","24","  5.6","24"," 20.0"," 29.9","  96.1"," ","  70.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-04","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.3","24","  53.0","24","1013.3","23","841.5","24"," 10.0","24","  5.2","24"," 15.9"," 22.0","  97.0"," ","  66.9"," "," 0.00","G","999.9","000010"
"72365023050","2024-08-05","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  83.8","24","  52.5","24","1012.3","24","840.9","24","  9.9","24","  6.2","24"," 12.0"," 20.0","  97.0"," ","  66.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-06","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  83.5","24","  47.9","24","1014.7","24","842.9","24"," 10.0","24","  6.0","24"," 12.0"," 20.0","  95.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-07","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  82.0","24","  44.7","24","1013.5","24","841.7","24"," 10.0","24","  4.4","24"," 11.1"," 18.1","  96.1"," ","  66.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-08","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  84.4","24","  49.9","24","1010.1","22","839.0","24"," 10.0","24","  9.2","24"," 25.1"," 32.1","  96.1"," ","  66.0"," "," 0.00","G","999.9","000010"
"72365023050","2024-08-09","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.3","24","  54.2","24","1014.3","23","841.7","24","  9.7","24"," 14.0","24"," 33.0"," 49.0","  93.9"," ","  69.1"," "," 0.00","G","999.9","010010"
"72365023050","2024-08-10","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.4","24","  56.8","24","1016.3","22","843.2","24"," 10.0","24","  6.9","24"," 17.1"," 22.0","  91.9"," ","  69.1"," "," 0.00","G","999.9","010010"
"72365023050","2024-08-11","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.4","24","  53.0","24","1014.2","22","841.9","24"," 10.0","24","  6.8","24"," 15.9"," 24.1","  93.9","*","  68.0","*"," 0.00","G","999.9","010010"
"72365023050","2024-08-12","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  83.5","24","  51.4","24","1012.0","23","840.6","24"," 10.0","24","  6.7","24"," 20.0"," 28.0","  96.1"," ","  71.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-13","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.8","24","  54.2","24","1012.4","24","840.5","24"," 10.0","24","  6.3","24"," 20.0"," 31.1","  96.1"," ","  66.9"," "," 0.00","G","999.9","010010"
"72365023050","2024-08-14","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.6","24","  53.6","24","1013.5","24","841.2","24"," 10.0","24","  6.0","24"," 15.0"," 22.0","  93.0"," ","  66.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-15","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  82.4","24","  43.5","24","1012.6","24","840.9","24"," 10.0","24","  5.5","24"," 15.0","999.9","  96.1"," ","  66.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-16","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  86.1","24","  45.5","24","1011.4","24","840.3","24"," 10.0","24","  6.0","24"," 11.1"," 15.9","  99.0"," ","  68.0"," "," 0.00","G","999.9","010000"
"72365023050","2024-08-17","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  83.8","24","  49.2","24","1012.8","24","841.4","24"," 10.0","24","  5.5","24"," 18.1"," 28.9","  99.0"," ","  70.0"," "," 0.00","G","999.9","010000"
"72365023050","2024-08-18","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  82.7","24","  48.2","24","1013.7","24","842.0","24"," 10.0","24","  5.0","24"," 11.1"," 22.0","  98.1"," ","  68.0"," "," 0.00","G","999.9","010000"
"72365023050","2024-08-19","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  84.1","24","  43.0","24","1014.0","24","842.3","24"," 10.0","24","  6.1","24"," 12.0","999.9","  96.1"," ","  68.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-20","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  86.0","24","  43.9","24","1013.9","24","842.5","24"," 10.0","24","  5.3","24","  9.9"," 20.0","  98.1"," ","  71.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-21","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  85.8","24","  41.1","24","1013.4","24","842.1","24"," 10.0","24","  6.1","24"," 12.0"," 18.1","  98.1"," ","  71.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-22","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.4","24","  48.1","24","1012.8","24","841.2","24","  9.9","24","  6.2","24"," 24.1"," 35.9","  97.0"," ","  68.0"," "," 0.00","G","999.9","010000"
"72365023050","2024-08-23","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  76.9","24","  53.0","24","1014.7","24","842.0","24"," 10.0","24","  4.1","24"," 15.0"," 20.0","  93.9"," ","  64.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-24","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.7","24","  55.0","24","1016.5","22","843.1","24","  9.8","24","  7.8","24"," 28.9"," 47.0","  91.9"," ","  64.9"," "," 0.04","G","999.9","010010"
"72365023050","2024-08-25","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  72.9","24","  53.3","24","1017.8","22","843.8","24","  9.9","24","  7.0","24"," 24.1"," 47.0","  91.9"," ","  62.1"," "," 0.02","G","999.9","010010"
"72365023050","2024-08-26","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  74.0","24","  55.2","24","1019.3","23","845.1","24","  9.7","24","  8.7","24"," 28.9"," 41.0","  90.0"," ","  62.1"," "," 0.04","G","999.9","010010"
"72365023050","2024-08-27","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  71.9","24","  54.4","24","1019.4","23","844.9","24"," 10.0","24","  6.4","24"," 21.0"," 24.1","  88.0"," ","  62.1"," "," 0.02","G","999.9","010010"
"72365023050","2024-08-28","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.6","24","  56.2","24","1017.0","23","842.9","24"," 10.0","24","  6.2","24"," 22.0"," 27.0","  86.0"," ","  62.1"," "," 0.00","G","999.9","010010"
"72365023050","2024-08-29","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  71.2","24","  55.5","24","1015.5","24","841.4","24"," 10.0","24","  5.3","24"," 12.0"," 18.1","  89.1"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-08-30","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  76.6","24","  47.7","24","1015.9","24","842.8","24"," 10.0","24"," 11.5","24"," 28.9"," 41.0","  89.1"," ","  61.0"," "," 0.00","G","999.9","010000"
"72365023050","2024-08-31","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.0","24","  53.3","24","1019.4","23","844.6","24"," 10.0","24","  6.4","24"," 28.9"," 42.0","  86.0"," ","  62.1"," "," 0.17","G","999.9","010010"
"72365023050","2024-09-01","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.9","24","  47.2","24","1017.6","24","843.7","24"," 10.0","24","  7.8","24"," 18.1"," 27.0","  86.0"," ","  62.1"," "," 0.00","G","999.9","010000"
"72365023050","2024-09-02","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.6","24","  42.1","24","1018.6","24","844.7","24"," 10.0","24","  9.1","24"," 18.1"," 21.0","  86.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-03","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.7","24","  47.0","24","1018.0","24","843.7","24"," 10.0","24","  5.3","24"," 15.0"," 19.0","  86.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-04","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.2","24","  45.8","24","1016.1","24","842.6","24"," 10.0","24","  4.4","24","  8.9","999.9","  93.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-05","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.8","24","  47.3","24","1016.2","24","843.4","24"," 10.0","24","  8.0","24"," 31.1"," 42.0","  93.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-06","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.0","24","  48.4","24","1022.3","24","847.2","24","  9.7","24"," 14.5","24"," 35.0"," 52.1","  88.0"," ","  62.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-07","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  72.8","24","  47.0","24","1019.6","24","845.2","24"," 10.0","24","  6.0","24"," 11.1"," 15.9","  84.0"," ","  62.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-08","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.5","24","  43.4","24","1016.0","24","842.4","24"," 10.0","24","  5.8","24","  8.9"," 18.1","  84.9"," ","  62.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-09","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  74.0","24","  37.5","24","1015.8","24","842.2","24"," 10.0","24","  4.6","24","  8.0"," 17.1","  87.1"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-10","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.6","24","  37.2","24","1012.4","24","839.7","24"," 10.0","24","  5.6","24"," 14.0"," 22.0","  91.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-11","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.8","24","  39.4","24","1008.0","24","836.5","24"," 10.0","24","  5.0","24"," 14.0"," 19.0","  91.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-12","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  76.5","24","  34.5","24","1004.7","24","833.5","24"," 10.0","24","  5.2","24"," 15.9"," 25.1","  91.9"," ","  59.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-13","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.0","24","  34.3","24","1006.7","24","835.3","24"," 10.0","24","  7.2","24"," 15.9","999.9","  91.9"," ","  59.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-14","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.4","24","  36.2","24","1009.5","24","837.8","24"," 10.0","24","  4.4","24"," 14.0"," 26.0","  91.0"," ","  60.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-15","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  76.5","24","  39.1","24","1009.7","24","837.8","24"," 10.0","24","  5.3","24"," 22.9"," 33.0","  91.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-16","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  69.8","24","  53.2","24","1011.7","24","838.5","24","  9.8","24","  7.8","24"," 12.0","999.9","  87.1"," ","  62.1"," "," 0.05","G","999.9","010000"
"72365023050","2024-09-17","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  71.3","24","  55.4","24","1009.2","22","836.4","24"," 10.0","24","  8.1","24"," 22.0"," 32.1","  86.0"," ","  61.0"," "," 0.01","G","999.9","000010"
"72365023050","2024-09-18","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.4","24","  44.0","24","1009.1","24","836.3","24"," 10.0","24","  4.8","24"," 12.0"," 14.0","  86.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-19","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  71.5","24","  39.7","24","1010.4","24","837.2","24"," 10.0","24","  4.6","24","  8.9","999.9","  86.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-20","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.1","24","  36.0","24","1008.7","24","836.2","24"," 10.0","24","  4.6","24","  9.9","999.9","  88.0"," ","  57.0"," "," 0.00","G","999.9","010000"
"72365023050","2024-09-21","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.2","24","  44.7","24","1006.2","23","834.5","24"," 10.0","24"," 13.0","24"," 28.9"," 40.0","  88.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-22","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  63.0","24","  42.6","24","1013.1","24","838.8","24"," 10.0","24","  7.0","24"," 19.0"," 27.0","  86.0"," ","  52.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-23","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  65.2","24","  43.7","24","1014.3","24","839.5","24"," 10.0","24","  5.7","24"," 13.0"," 20.0","  80.1"," ","  52.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-24","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  69.1","24","  38.0","24","1012.7","24","838.8","24"," 10.0","24","  2.4","24","  7.0","999.9","  84.9"," ","  53.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-25","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.1","24","  38.0","24","1013.9","24","840.5","24"," 10.0","24","  7.8","24"," 19.0"," 28.9","  87.1"," ","  54.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-26","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.8","24","  39.5","24","1012.7","24","839.6","24"," 10.0","24","  4.9","24","  8.9","999.9","  90.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-27","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  76.4","24","  36.4","24","1011.1","21","838.7","24","  9.2","24","  4.2","24","  7.0","999.9","  91.9"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-28","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  78.4","24","  40.9","24","1014.1","24","841.5","24"," 10.0","24"," 10.7","24"," 25.1"," 40.0","  91.9"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-29","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.8","24","  41.9","24","1015.7","24","842.6","24"," 10.0","24","  8.4","24"," 15.0"," 20.0","  90.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-09-30","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  76.2","24","  37.2","24","1012.7","24","840.0","24"," 10.0","24","  4.8","24"," 13.0"," 24.1","  93.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-10-01","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.4","24","  37.3","24","1017.3","24","844.0","24"," 10.0","24"," 11.8","24"," 22.9"," 34.0","  93.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-10-02","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.3","24","  34.0","24","1017.2","24","842.9","24"," 10.0","24","  5.4","24"," 12.0","999.9","  84.9"," ","  57.0"," "," 0.00","G","999.9","000000"
